"","ID","User","Date","Likes","RTs","Ashley.Johnson","Brian.W..Foster","Critical.Role","Laura.Bailey","Liam.O.Brien","Marisha.Ray","Matthew.Mercer","Sam.Riegel","Talisen.Jaffe","Talks.Machina","Travis.Willingham","FAotW"
"89","1088066951899951104","LornArt_","2019-01-22",108,33,0,0,0,0,0,0,0,0,0,0,0,FALSE
"90","1088063620523663362","rdalesmith13","2019-01-22",14,4,0,0,0,0,0,0,0,0,0,0,0,FALSE
"91","1088057202110124032","pipp_art","2019-01-22",339,80,0,0,0,0,0,0,0,0,0,0,0,FALSE
"92","1088049720881164288","felfisk","2019-01-22",153,42,0,0,0,0,0,0,0,0,0,0,0,FALSE
"93","1088048401298513920","MShades01","2019-01-22",29,11,0,0,0,0,0,0,0,0,0,0,0,FALSE
"94","1088041643247325184","dearHadrian","2019-01-22",370,48,0,0,0,0,0,0,0,0,0,0,0,FALSE
"96","1088012298222997505","mysterio_so","2019-01-22",22,5,0,0,0,0,0,0,0,0,0,0,0,FALSE
"97","1088011102515093504","Telvaren","2019-01-22",10,2,0,0,0,0,0,0,0,0,0,0,0,FALSE
"98","1087977960248889344","bitter_sweet_to","2019-01-22",157,59,0,0,0,0,0,0,0,0,0,0,0,FALSE
"99","1087977565682315266","Pumpkin_Queen69","2019-01-22",1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"100","1087971469601267712","EsLocoSoldado","2019-01-22",6,4,0,0,0,0,0,0,0,0,0,0,0,FALSE
"101","1087970692920954881","Arcane_Souls","2019-01-22",262,64,0,0,0,0,0,0,0,0,0,0,0,FALSE
"102","1087968697732481024","serial_Sinner_","2019-01-22",41,13,0,0,0,0,0,0,0,0,0,0,0,FALSE
"103","1087964044596822016","erzvolnes","2019-01-22",30,8,0,0,0,0,0,0,0,0,0,0,0,FALSE
"104","1087963011682324481","perspecterphoto","2019-01-22",95,8,0,0,0,0,0,0,0,0,0,0,0,FALSE
"105","1087960958310469632","KalienaVA","2019-01-22",13,4,0,0,0,0,0,0,0,0,0,0,0,FALSE
"106","1087959651042447366","GMeinzen","2019-01-22",53,15,0,0,0,0,0,0,0,0,0,0,0,FALSE
"107","1087958641800552450","EnviNico","2019-01-22",12,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
"109","1087947689113858048","COMMANDERNICOL3","2019-01-22",19,3,0,0,0,0,0,0,0,0,0,0,0,FALSE
"110","1087943471393054720","mll226","2019-01-22",12,3,0,0,0,0,0,0,0,0,0,0,0,FALSE
"111","1087940247667834880","IdolRinny","2019-01-22",9,2,0,0,0,0,0,0,0,0,0,0,0,FALSE
"112","1087939131492188162","IdolRinny","2019-01-22",8,2,0,0,0,0,0,0,0,0,0,0,0,FALSE
"113","1087936135303704576","rebelmage_","2019-01-22",15,2,0,0,0,0,0,0,0,0,0,0,0,FALSE
"115","1087932720955703296","molltergeist","2019-01-22",43,3,0,0,0,0,0,0,0,0,0,0,0,FALSE
"116","1087930281640775681","TarbellTales","2019-01-22",1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
